"","iso3c","date","iso2c","country","date_ct","granularity","GB.XPD.RSDV.GD.ZS","IP.JRN.ARTC.SC","NY.GDP.PCAP.PP.CD","SP.POP.TOTL"
"2198","SVN","2012","SI","Slovenia",2012-01-01,"annual",2.57845,3707.9,28900.8780286843,2057159
"2199","SVN","2013","SI","Slovenia",2013-01-01,"annual",2.60323,3726.1,29796.8119898561,2059953
"2200","SVN","2014","SI","Slovenia",2014-01-01,"annual",2.38461,3788.5,30854.0994056602,2061980
"2201","SWE","2005","SE","Sweden",2005-01-01,"annual",3.38392,16426.1,33967.1875268405,9029572
"2202","SWE","2006","SE","Sweden",2006-01-01,"annual",3.49928,16633.8,37423.1569478633,9080505
"2203","SWE","2007","SE","Sweden",2007-01-01,"annual",3.2537,16757.4,40572.7570622269,9148092
"2204","SWE","2008","SE","Sweden",2008-01-01,"annual",3.49277,16630.1,41853.6961806504,9219637
"2205","SWE","2009","SE","Sweden",2009-01-01,"annual",3.44809,17328.3,39645.6559987288,9298515
"2206","SWE","2010","SE","Sweden",2010-01-01,"annual",3.21611,17730.5,41627.9737254356,9378126
"2207","SWE","2011","SE","Sweden",2011-01-01,"annual",3.24615,18438.5,43755.0604392612,9449213
"2208","SWE","2012","SE","Sweden",2012-01-01,"annual",3.28562,19422.4,44724.9743448022,9519374
"2209","SWE","2013","SE","Sweden",2013-01-01,"annual",3.30597,20092.6,45673.1706323125,9600379
"2210","SWE","2014","SE","Sweden",2014-01-01,"annual",3.14335,21130.1,46524.1809069936,9696110
"2211","SWZ","2005","SZ","Swaziland",2005-01-01,"annual",NA,19.1,6006.33615601192,1105873
"2212","SWZ","2006","SZ","Swaziland",2006-01-01,"annual",NA,16.9,6476.09483189895,1120514
"2213","SWZ","2007","SZ","Swaziland",2007-01-01,"annual",NA,11.4,6834.03463271294,1138434
"2214","SWZ","2008","SZ","Swaziland",2008-01-01,"annual",NA,19.1,6901.29750504162,1158897
"2215","SWZ","2009","SZ","Swaziland",2009-01-01,"annual",NA,28.2,6932.2661004685,1180675
"2216","SWZ","2010","SZ","Swaziland",2010-01-01,"annual",NA,37.2,7148.9127033737,1202843
"2217","SWZ","2011","SZ","Swaziland",2011-01-01,"annual",NA,31.5,7323.99766548019,1225258
"2218","SWZ","2012","SZ","Swaziland",2012-01-01,"annual",NA,30.4,7667.52681308497,1248158
"2219","SWZ","2013","SZ","Swaziland",2013-01-01,"annual",NA,33.2,8139.6910924121,1271456
"2220","SWZ","2014","SZ","Swaziland",2014-01-01,"annual",NA,33.8,8275.1830224334,1295097
"2221","SXM","2005","SX","Sint Maarten (Dutch part)",2005-01-01,"annual",NA,NA,NA,36934
"2222","SXM","2006","SX","Sint Maarten (Dutch part)",2006-01-01,"annual",NA,NA,NA,38270
"2223","SXM","2007","SX","Sint Maarten (Dutch part)",2007-01-01,"annual",NA,NA,NA,39462
"2224","SXM","2008","SX","Sint Maarten (Dutch part)",2008-01-01,"annual",NA,NA,NA,40458
"2225","SXM","2009","SX","Sint Maarten (Dutch part)",2009-01-01,"annual",NA,NA,NA,39133
"2226","SXM","2010","SX","Sint Maarten (Dutch part)",2010-01-01,"annual",NA,NA,NA,35474
"2227","SXM","2011","SX","Sint Maarten (Dutch part)",2011-01-01,"annual",NA,NA,36327.2318988918,33435
"2228","SXM","2012","SX","Sint Maarten (Dutch part)",2012-01-01,"annual",NA,NA,NA,34640
"2229","SXM","2013","SX","Sint Maarten (Dutch part)",2013-01-01,"annual",NA,NA,NA,36607
"2230","SXM","2014","SX","Sint Maarten (Dutch part)",2014-01-01,"annual",NA,NA,NA,37685
"2231","SYC","2005","SC","Seychelles",2005-01-01,"annual",0.30209,4.9,15859.9194624154,82858
"2232","SYC","2006","SC","Seychelles",2006-01-01,"annual",NA,9,17516.5484654906,84600
"2233","SYC","2007","SC","Seychelles",2007-01-01,"annual",NA,12.3,19755.6671853348,85033
"2234","SYC","2008","SC","Seychelles",2008-01-01,"annual",NA,10.7,19274.84812334,86956
"2235","SYC","2009","SC","Seychelles",2009-01-01,"annual",NA,6.6,19131.3317358706,87298
"2236","SYC","2010","SC","Seychelles",2010-01-01,"annual",NA,11.8,19953.1605009972,89770
"2237","SYC","2011","SC","Seychelles",2011-01-01,"annual",NA,9.9,22556.5825709346,87441
"2238","SYC","2012","SC","Seychelles",2012-01-01,"annual",NA,9.8,24251.5239686008,88303
"2239","SYC","2013","SC","Seychelles",2013-01-01,"annual",NA,15.9,25655.8229520659,89949
"2240","SYC","2014","SC","Seychelles",2014-01-01,"annual",NA,9.6,26513.4959128232,91359
"2241","SYR","2005","SY","Syrian Arab Republic",2005-01-01,"annual",NA,140.9,NA,18294611
"2242","SYR","2006","SY","Syrian Arab Republic",2006-01-01,"annual",NA,128.9,NA,18914977
"2243","SYR","2007","SY","Syrian Arab Republic",2007-01-01,"annual",NA,153.8,NA,19632806
"2244","SYR","2008","SY","Syrian Arab Republic",2008-01-01,"annual",NA,200.1,NA,20325443
"2245","SYR","2009","SY","Syrian Arab Republic",2009-01-01,"annual",NA,162.2,NA,20824893
"2246","SYR","2010","SY","Syrian Arab Republic",2010-01-01,"annual",NA,228.4,NA,21018834
"2247","SYR","2011","SY","Syrian Arab Republic",2011-01-01,"annual",NA,268.9,NA,20863993
"2248","SYR","2012","SY","Syrian Arab Republic",2012-01-01,"annual",NA,302.8,NA,20420701
"2249","SYR","2013","SY","Syrian Arab Republic",2013-01-01,"annual",NA,265.9,NA,19809141
"2250","SYR","2014","SY","Syrian Arab Republic",2014-01-01,"annual",NA,245.1,NA,19203090
"2251","TCA","2005","TC","Turks and Caicos Islands",2005-01-01,"annual",NA,NA,NA,26448
"2252","TCA","2006","TC","Turks and Caicos Islands",2006-01-01,"annual",NA,NA,NA,27642
"2253","TCA","2007","TC","Turks and Caicos Islands",2007-01-01,"annual",NA,NA,NA,28640
"2254","TCA","2008","TC","Turks and Caicos Islands",2008-01-01,"annual",NA,NA,NA,29481
"2255","TCA","2009","TC","Turks and Caicos Islands",2009-01-01,"annual",NA,NA,NA,30245
"2256","TCA","2010","TC","Turks and Caicos Islands",2010-01-01,"annual",NA,NA,NA,30994
"2257","TCA","2011","TC","Turks and Caicos Islands",2011-01-01,"annual",NA,NA,NA,31731
"2258","TCA","2012","TC","Turks and Caicos Islands",2012-01-01,"annual",NA,NA,NA,32431
"2259","TCA","2013","TC","Turks and Caicos Islands",2013-01-01,"annual",NA,NA,NA,33108
"2260","TCA","2014","TC","Turks and Caicos Islands",2014-01-01,"annual",NA,NA,NA,33739
"2261","TCD","2005","TD","Chad",2005-01-01,"annual",NA,7.6,1596.8359830663,10067009
"2262","TCD","2006","TD","Chad",2006-01-01,"annual",NA,10.7,1600.20122553425,10421597
"2263","TCD","2007","TD","Chad",2007-01-01,"annual",NA,5.2,1640.78038737086,10775708
"2264","TCD","2008","TD","Chad",2008-01-01,"annual",NA,6.9,1668.57798496799,11133861
"2265","TCD","2009","TD","Chad",2009-01-01,"annual",NA,9.3,1695.96330988651,11502786
"2266","TCD","2010","TD","Chad",2010-01-01,"annual",NA,6,1886.25106054051,11887202
"2267","TCD","2011","TD","Chad",2011-01-01,"annual",NA,8.4,1863.84560539765,12288651
"2268","TCD","2012","TD","Chad",2012-01-01,"annual",NA,6.2,1999.03494822396,12705135
"2269","TCD","2013","TD","Chad",2013-01-01,"annual",NA,7.3,2077.06024824585,13133589
"2270","TCD","2014","TD","Chad",2014-01-01,"annual",NA,8.7,2183.29599226272,13569438
"2271","TEA","2005","T4","East Asia & Pacific (IDA & IBRD countries)",2005-01-01,"annual",1.18118738999805,172255.333521337,5295.96674478685,1869631076
"2272","TEA","2006","T4","East Asia & Pacific (IDA & IBRD countries)",2006-01-01,"annual",1.25018775517826,199054.365448978,5981.0284487545,1884292297
"2273","TEA","2007","T4","East Asia & Pacific (IDA & IBRD countries)",2007-01-01,"annual",1.24761472143899,226411.537008325,6820.88139468034,1898416530
"2274","TEA","2008","T4","East Asia & Pacific (IDA & IBRD countries)",2008-01-01,"annual",1.34139953944344,263971.959273932,7467.23862794833,1912402987
"2275","TEA","2009","T4","East Asia & Pacific (IDA & IBRD countries)",2009-01-01,"annual",1.39308466460034,307203.5,8021.28739394525,1926269218
"2276","TEA","2010","T4","East Asia & Pacific (IDA & IBRD countries)",2010-01-01,"annual",1.68142289140757,338318.144540876,8834.64436541464,1940064830
"2277","TEA","2011","T4","East Asia & Pacific (IDA & IBRD countries)",2011-01-01,"annual",1.61981587121824,359771.58243563,9690.91252078277,1953970563
"2278","TEA","2012","T4","East Asia & Pacific (IDA & IBRD countries)",2012-01-01,"annual",1.87599771783759,359514.081446172,10527.1759575649,1968120178
"2279","TEA","2013","T4","East Asia & Pacific (IDA & IBRD countries)",2013-01-01,"annual",1.71078416902407,393321.717316237,11373.8331487298,1982414412
"2280","TEA","2014","T4","East Asia & Pacific (IDA & IBRD countries)",2014-01-01,"annual",1.94060178574665,426856.12731856,12234.7962264979,1996870376
"2281","TEC","2005","T7","Europe & Central Asia (IDA & IBRD countries)",2005-01-01,"annual",0.759611728067181,91893.6659006382,10018.9186964783,435634937
"2282","TEC","2006","T7","Europe & Central Asia (IDA & IBRD countries)",2006-01-01,"annual",0.765511239377944,90172.0211382138,11851.3372160427,436152601
"2283","TEC","2007","T7","Europe & Central Asia (IDA & IBRD countries)",2007-01-01,"annual",0.822215449640854,97036.5278191624,13193.7509665744,436814265
"2284","TEC","2008","T7","Europe & Central Asia (IDA & IBRD countries)",2008-01-01,"annual",0.801809594795709,103539.4,15055.5251901275,437864853
"2285","TEC","2009","T7","Europe & Central Asia (IDA & IBRD countries)",2009-01-01,"annual",0.902993649335767,110925.4,14676.3293411484,439624552
"2286","TEC","2010","T7","Europe & Central Asia (IDA & IBRD countries)",2010-01-01,"annual",0.870170557088354,116997.9,15748.712639915,441513488
"2287","TEC","2011","T7","Europe & Central Asia (IDA & IBRD countries)",2011-01-01,"annual",0.837876024069486,123847.5,17783.3482985436,443585208
"2288","TEC","2012","T7","Europe & Central Asia (IDA & IBRD countries)",2012-01-01,"annual",0.882311258932997,129666.8,18693.8410336381,445769749
"2289","TEC","2013","T7","Europe & Central Asia (IDA & IBRD countries)",2013-01-01,"annual",0.878318791254539,138443.7,19417.1134127444,448166840
"2290","TEC","2014","T7","Europe & Central Asia (IDA & IBRD countries)",2014-01-01,"annual",0.902213992562413,145105.6,19907.8424089375,450522686
"2291","TGO","2005","TG","Togo",2005-01-01,"annual",NA,26,1051.03367989258,5683268
"2292","TGO","2006","TG","Togo",2006-01-01,"annual",NA,28.9,1097.38781282763,5837792
"2293","TGO","2007","TG","Togo",2007-01-01,"annual",NA,32.2,1121.73130389186,5997385
"2294","TGO","2008","TG","Togo",2008-01-01,"annual",NA,42.3,1137.99225689776,6161796
"2295","TGO","2009","TG","Togo",2009-01-01,"annual",NA,42.4,1155.2601866339,6330472
"2296","TGO","2010","TG","Togo",2010-01-01,"annual",0.25373,48.4,1183.83933770636,6502952
"2297","TGO","2011","TG","Togo",2011-01-01,"annual",NA,48.9,1233.834912194,6679282
"2298","TGO","2012","TG","Togo",2012-01-01,"annual",0.2241,47.5,1282.5320637792,6859482
"2299","TGO","2013","TG","Togo",2013-01-01,"annual",NA,64.2,1319.65906571733,7042948
"2300","TGO","2014","TG","Togo",2014-01-01,"annual",0.27122,81.3,1382.8893198653,7228915
"2301","THA","2005","TH","Thailand",2005-01-01,"annual",0.21901,3433.8,10262.1089368069,65425470
"2302","THA","2006","TH","Thailand",2006-01-01,"annual",0.23273,4270,11035.6145882521,65824164
"2303","THA","2007","TH","Thailand",2007-01-01,"annual",0.20072,4812.3,11878.0391488687,66195615
"2304","THA","2008","TH","Thailand",2008-01-01,"annual",0.20324,5527.5,12255.2120165349,66545760
"2305","THA","2009","TH","Thailand",2009-01-01,"annual",0.23476,5940,12201.3624379538,66881867
"2306","THA","2010","TH","Thailand",2010-01-01,"annual",NA,6811.2,13213.747749553,67208808
"2307","THA","2011","TH","Thailand",2011-01-01,"annual",0.36168,7336.1,13535.1332681194,67530130
"2308","THA","2012","TH","Thailand",2012-01-01,"annual",NA,7768.1,14714.4750162525,67843979
"2309","THA","2013","TH","Thailand",2013-01-01,"annual",0.44216,7917.3,15293.2579923807,68143065
"2310","THA","2014","TH","Thailand",2014-01-01,"annual",0.48465,8476.1,15616.2615005644,68416772
"2311","TJK","2005","TJ","Tajikistan",2005-01-01,"annual",0.0957,30.8,1519.74066174057,6854176
"2312","TJK","2006","TJ","Tajikistan",2006-01-01,"annual",0.10732,26.3,1641.03465054182,7000557
"2313","TJK","2007","TJ","Tajikistan",2007-01-01,"annual",0.06778,32.5,1777.56357907191,7152385
"2314","TJK","2008","TJ","Tajikistan",2008-01-01,"annual",0.06983,30,1913.51971334427,7309728
"2315","TJK","2009","TJ","Tajikistan",2009-01-01,"annual",0.08577,23.3,1957.63974874966,7472819
"2316","TJK","2010","TJ","Tajikistan",2010-01-01,"annual",0.08914,40.6,2063.73041090242,7641630
"2317","TJK","2011","TJ","Tajikistan",2011-01-01,"annual",0.12148,42.8,2211.75382192544,7815949
"2318","TJK","2012","TJ","Tajikistan",2012-01-01,"annual",0.11432,47.5,2367.18536580277,7995062
"2319","TJK","2013","TJ","Tajikistan",2013-01-01,"annual",0.1177,62,2525.68552769168,8177809
"2320","TJK","2014","TJ","Tajikistan",2014-01-01,"annual",0.11468,37.8,2677.27555368498,8362745
"2321","TKM","2005","TM","Turkmenistan",2005-01-01,"annual",NA,3.2,5783.42649175597,4754641
"2322","TKM","2006","TM","Turkmenistan",2006-01-01,"annual",NA,3.1,6538.59502510291,4810105
"2323","TKM","2007","TM","Turkmenistan",2007-01-01,"annual",NA,4.9,7363.08240853082,4870137
"2324","TKM","2008","TM","Turkmenistan",2008-01-01,"annual",NA,2.6,8496.63069297048,4935762
"2325","TKM","2009","TM","Turkmenistan",2009-01-01,"annual",NA,5,8952.45351849578,5007950
"2326","TKM","2010","TM","Turkmenistan",2010-01-01,"annual",NA,5.3,9741.30529127428,5087210
"2327","TKM","2011","TM","Turkmenistan",2011-01-01,"annual",NA,12.2,11212.5385130967,5174061
"2328","TKM","2012","TM","Turkmenistan",2012-01-01,"annual",NA,13.3,12460.7504047201,5267839
"2329","TKM","2013","TM","Turkmenistan",2013-01-01,"annual",NA,6.9,13697.5549163382,5366277
"2330","TKM","2014","TM","Turkmenistan",2014-01-01,"annual",NA,20.1,15068.4018128069,5466241
"2331","TLA","2005","T2","Latin America & the Caribbean (IDA & IBRD countries)",2005-01-01,"annual",0.624523053423024,41485.6878316736,10314.2536412469,544459791
"2332","TLA","2006","T2","Latin America & the Caribbean (IDA & IBRD countries)",2006-01-01,"annual",0.615061965743003,50554.5381929873,11191.8440766929,551595525
"2333","TLA","2007","T2","Latin America & the Caribbean (IDA & IBRD countries)",2007-01-01,"annual",0.670501688134671,54499.9036070478,12017.3207267843,558768052
"2334","TLA","2008","T2","Latin America & the Caribbean (IDA & IBRD countries)",2008-01-01,"annual",0.721682467388042,62337.2492571865,12618.8684903098,565956228
"2335","TLA","2009","T2","Latin America & the Caribbean (IDA & IBRD countries)",2009-01-01,"annual",0.760124312093786,67048.6099471417,12412.0950875328,573125269
"2336","TLA","2010","T2","Latin America & the Caribbean (IDA & IBRD countries)",2010-01-01,"annual",0.798914390567727,71931,13191.7096424451,580246796
"2337","TLA","2011","T2","Latin America & the Caribbean (IDA & IBRD countries)",2011-01-01,"annual",0.764108770254199,76533.5,14042.0789923851,587315129
"2338","TLA","2012","T2","Latin America & the Caribbean (IDA & IBRD countries)",2012-01-01,"annual",0.739593220094189,83702.3,14515.669963307,594330743
"2339","TLA","2013","T2","Latin America & the Caribbean (IDA & IBRD countries)",2013-01-01,"annual",0.780837966410645,86971.7,14997.8834817436,601277206
"2340","TLA","2014","T2","Latin America & the Caribbean (IDA & IBRD countries)",2014-01-01,"annual",0.772320269526041,93286.7,15266.7837128698,608136047
"2341","TLS","2005","TL","Timor-Leste",2005-01-01,"annual",NA,1.5,1099.1086019758,1026484
"2342","TLS","2006","TL","Timor-Leste",2006-01-01,"annual",NA,3.5,1044.03304528033,1048621
"2343","TLS","2007","TL","Timor-Leste",2007-01-01,"annual",NA,3.3,1176.12389283636,1064973
"2344","TLS","2008","TL","Timor-Leste",2008-01-01,"annual",NA,1.3,1352.48642383906,1078110
"2345","TLS","2009","TL","Timor-Leste",2009-01-01,"annual",NA,2.6,1520.31269347382,1092021
"2346","TLS","2010","TL","Timor-Leste",2010-01-01,"annual",NA,1.1,1667.79888214038,1109591
"2347","TLS","2011","TL","Timor-Leste",2011-01-01,"annual",NA,3.1,1801.67644893396,1131523
"2348","TLS","2012","TL","Timor-Leste",2012-01-01,"annual",NA,6,1884.96661413372,1156760
"2349","TLS","2013","TL","Timor-Leste",2013-01-01,"annual",NA,6.3,1920.02804763396,1184366
"2350","TLS","2014","TL","Timor-Leste",2014-01-01,"annual",NA,10.6,1984.60686346365,1212814
"2351","TMN","2005","T3","Middle East & North Africa (IDA & IBRD countries)",2005-01-01,"annual",NA,16006,9243.10552608298,303274818
"2352","TMN","2006","T3","Middle East & North Africa (IDA & IBRD countries)",2006-01-01,"annual",NA,20392.5,9884.52259321712,308672973
"2353","TMN","2007","T3","Middle East & North Africa (IDA & IBRD countries)",2007-01-01,"annual",NA,24791.2,10577.0238796053,314226665
"2354","TMN","2008","T3","Middle East & North Africa (IDA & IBRD countries)",2008-01-01,"annual",NA,30144.1,10980.7666939475,319934461
"2355","TMN","2009","T3","Middle East & North Africa (IDA & IBRD countries)",2009-01-01,"annual",0.310572373046729,36472.9,11146.2000261922,325786717
"2356","TMN","2010","T3","Middle East & North Africa (IDA & IBRD countries)",2010-01-01,"annual",0.3379866523883,42659,11660.9701110959,331770455
"2357","TMN","2011","T3","Middle East & North Africa (IDA & IBRD countries)",2011-01-01,"annual",NA,50655.6,11617.0172089739,337894992
"2358","TMN","2012","T3","Middle East & North Africa (IDA & IBRD countries)",2012-01-01,"annual",NA,53886.7,11642.7969931857,344148796
"2359","TMN","2013","T3","Middle East & North Africa (IDA & IBRD countries)",2013-01-01,"annual",NA,57235.6,11881.345376292,350471538
"2360","TMN","2014","T3","Middle East & North Africa (IDA & IBRD countries)",2014-01-01,"annual",NA,61331,12235.0679650301,356783315
"2361","TON","2005","TO","Tonga",2005-01-01,"annual",NA,0.7,4404.66573428276,101041
"2362","TON","2006","TO","Tonga",2006-01-01,"annual",NA,2.7,4474.4185048664,101689
"2363","TON","2007","TO","Tonga",2007-01-01,"annual",NA,2.3,4373.41384659631,102357
"2364","TON","2008","TO","Tonga",2008-01-01,"annual",NA,0.5,4568.4950130998,103005
"2365","TON","2009","TO","Tonga",2009-01-01,"annual",NA,2.9,4681.40743918381,103604
"2366","TON","2010","TO","Tonga",2010-01-01,"annual",NA,1.4,4883.37022651885,104137
"2367","TON","2011","TO","Tonga",2011-01-01,"annual",NA,1.9,5101.45600452365,104577
"2368","TON","2012","TO","Tonga",2012-01-01,"annual",NA,1.8,5223.00441988687,104951
"2369","TON","2013","TO","Tonga",2013-01-01,"annual",NA,1.3,5123.33097000737,105328
"2370","TON","2014","TO","Tonga",2014-01-01,"annual",NA,1,5290.02839424918,105782
"2371","TSA","2005","T5","South Asia (IDA & IBRD)",2005-01-01,"annual",0.766551847708824,36783.7,2787.43413715573,1512521166
"2372","TSA","2006","T5","South Asia (IDA & IBRD)",2006-01-01,"annual",0.779497736754848,42850.1,3070.88278089989,1536799012
"2373","TSA","2007","T5","South Asia (IDA & IBRD)",2007-01-01,"annual",0.794300954452467,48806.8,3380.72984809675,1560689001
"2374","TSA","2008","T5","South Asia (IDA & IBRD)",2008-01-01,"annual",0.83434320382929,54780.4,3525.43524574462,1584247163
"2375","TSA","2009","T5","South Asia (IDA & IBRD)",2009-01-01,"annual",0.795301614450088,61743.5,3763.32863830695,1607562312
"2376","TSA","2010","T5","South Asia (IDA & IBRD)",2010-01-01,"annual",0.794629517798615,70899.2,4088.88981526652,1630729920
"2377","TSA","2011","T5","South Asia (IDA & IBRD)",2011-01-01,"annual",0.778238233777042,84346.8,4371.63816741898,1653756466
