Year,YearCode,Country Name,Country Code,"Health expenditure per capita, PPP (constant 2005 international $)","GDP per capita, PPP (constant 2005 international $)",GDP growth (annual %),"Life expectancy at birth, total (years)","Mortality rate, infant (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)","Population, total"
2003,YR2003,Turkmenistan,TKM,132.9583267,4098.057002,3.26882857,64.24795122,54.4,65.5,4648037
2003,YR2003,Turks and Caicos Islands,TCA,,,,,,,23412
2003,YR2003,Tuvalu,TUV,494.3924718,,-3.333366374,,31.8,39.1,9590
2003,YR2003,Uganda,UGA,60.95239477,849.8228939,6.473258671,48.3852439,77.3,124.9,26838428
2003,YR2003,Ukraine,UKR,312.9873841,4777.992602,9.4,68.21073171,13.8,16.1,47812950
2003,YR2003,United Arab Emirates,ARE,1108.724263,70283.92467,8.800540817,75.26087805,8.9,10.4,3369254
2003,YR2003,United Kingdom,GBR,2321.036213,31506.04556,3.814896239,78.44634146,5.3,6.2,59566259
2003,YR2003,United States,USA,5988.795929,40603.85346,2.552606148,76.98780488,6.9,8.2,290107933
2003,YR2003,Uruguay,URY,778.0617587,8530.368939,0.80528392,74.87682927,13.4,15.5,3325411
2003,YR2003,Uzbekistan,UZB,88.33298227,1777.064711,4.2,67.131,48.1,57.1,25567650
2003,YR2003,Vanuatu,VUT,116.8136724,3407.059697,4.293431178,68.6542439,16.8,19.7,198952
2003,YR2003,"Venezuela, RB",VEN,432.9263903,7835.350528,-7.75530005,72.78292683,17,19.9,25797219
2003,YR2003,Vietnam,VNM,92.10567478,1893.230705,7.341171663,73.12590244,23.6,30,80468400
2003,YR2003,Virgin Islands (U.S.),VIR,,,,78.25138211,,,108085
2003,YR2003,West Bank and Gaza,WBG,,,6.11358151,71.42387805,24.2,27.8,3154969
2003,YR2003,"Yemen, Rep.",YEM,122.200612,2204.052586,3.747398199,61.51195122,67.3,92.6,19081306
2003,YR2003,Zambia,ZMB,67.71037012,1096.901707,5.127502521,42.85856098,82.8,138.5,10894519
2003,YR2003,Zimbabwe,ZWE,,,-16.99507484,43.1434878,59.4,101.3,12673103
2002,YR2002,Afghanistan,AFG,12.44306705,760.8253735,,45.83314634,90.5,129.2,22202806
2002,YR2002,Albania,ALB,303.0832337,4973.981332,2.9,75.16121951,20.9,23.5,3263596
2002,YR2002,Algeria,DZA,225.4005716,6123.813942,4.700004652,70.72990244,36.1,42.3,32572977
2002,YR2002,American Samoa,ASM,,,,,,,58729
2002,YR2002,Andorra,ADO,2152.617156,,5.874302308,,3.7,4.6,71639
2002,YR2002,Angola,AGO,94.20101682,2735.464792,14.49054878,46.71192683,114.3,191.2,14886574
2002,YR2002,Antigua and Barbuda,ATG,652.1384829,16057.12795,2.895024152,75.2804878,11.3,13.1,80030
2002,YR2002,Argentina,ARG,658.3930451,8596.047664,-10.89448482,74.13860976,17,19,37627545
2002,YR2002,Armenia,ARM,142.6500362,2873.494941,13.18630053,71.88960976,23.9,27,3047002
2002,YR2002,Aruba,ABW,,,0.465289865,73.86419512,,,94995
2002,YR2002,Australia,AUS,2543.450068,30451.2105,3.913109969,79.93658537,5,6,19651400
2002,YR2002,Austria,AUT,3083.597852,32307.13268,1.693729863,78.67804878,4.4,5.3,8081957
2002,YR2002,Azerbaijan,AZE,121.1545007,2980.840663,10.6,67.55485366,52.8,63.3,8171950
2002,YR2002,"Bahamas, The",BHS,1533.030357,31305.42876,2.704629513,72.3384878,13.7,16.6,309039
2002,YR2002,Bahrain,BHR,968.4685546,22757.87689,5.26,74.03753659,10.2,11.9,732541
2002,YR2002,Bangladesh,BGD,29.3456711,1008.323461,4.415410923,65.66831707,56.5,75.7,137006279
2002,YR2002,Barbados,BRB,925.4477874,16521.0807,-3.545464627,75.60819512,15.5,17.5,269524
2002,YR2002,Belarus,BLR,382.8727768,6482.27605,5.045267318,68.05609756,9.3,11.9,9865000
2002,YR2002,Belgium,BEL,2543.14048,30816.08373,1.359738172,78.07560976,4.3,5.4,10332785
2002,YR2002,Belize,BLZ,240.1712955,6151.664475,5.098747523,73.80863415,20.6,24.3,251766
2002,YR2002,Benin,BEN,53.07857883,1281.248734,4.421114337,53.0615122,82.9,133,7414744
2002,YR2002,Bermuda,BMU,,,-1.477790375,,,,62912
2002,YR2002,Bhutan,BTN,228.4896999,3139.168432,10.72784086,63.02680488,60.1,81.3,598455
2002,YR2002,Bolivia,BOL,214.9913365,3491.862784,2.485565815,63.67880488,54.9,74.2,8843350
2002,YR2002,Bosnia and Herzegovina,BIH,357.1577312,5309.143464,5.3,74.61536585,7.8,9,3897579
2002,YR2002,Botswana,BWA,551.6951794,10454.24099,9.009374011,49.33753659,46.8,78.4,1808976
2002,YR2002,Brazil,BRA,530.8318448,7998.260898,2.655974267,70.72409756,27.7,31.5,179393768
2002,YR2002,Brunei Darussalam,BRN,1425.206486,48843.94166,3.872097238,76.68104878,6.9,9.1,346407
2002,YR2002,Bulgaria,BGR,574.6919307,8056.185919,4.7,71.86585366,16.2,18.9,7868468
2002,YR2002,Burkina Faso,BFA,41.5842611,956.2510555,5.143785179,50.97763415,92.1,174.7,12296399
2002,YR2002,Burundi,BDI,25.71771281,479.1644799,4.446519421,46.67307317,97.6,159.9,7037727
2002,YR2002,Cambodia,KHM,68.35273573,1168.911252,6.687880848,58.37521951,67.7,87.3,12709336
2002,YR2002,Cameroon,CMR,86.23408265,1882.055595,4.009044571,49.57809756,85.4,138.3,16782044
2002,YR2002,Canada,CAN,2871.074975,33349.45697,2.924529481,79.5902439,5.3,6.2,31362000
2002,YR2002,Cape Verde,CPV,112.4056567,2327.368795,5.282493368,70.51365854,28.6,34.8,459140
2002,YR2002,Cayman Islands,CYM,,,,,,,44742
2002,YR2002,Central African Republic,CAF,27.2836805,745.9465035,-0.599905561,43.52882927,111.9,171.1,3767248
2002,YR2002,Chad,TCD,62.499004,834.2521949,8.491209824,48.12958537,103.6,184.9,8959964
2002,YR2002,Channel Islands,CHI,,,-1.632206598,78.05385366,,,150908
2002,YR2002,Chile,CHL,761.0189903,11336.57886,2.166908634,77.55521951,8.4,10,15819522
2002,YR2002,China,CHN,136.5158228,3108.0518,9.1,71.57943902,25.2,30.3,1280400000
2002,YR2002,Colombia,COL,347.5675667,6655.371779,2.503980465,71.53402439,20,23.5,41216304
2002,YR2002,Comoros,COM,34.73942139,1142.523539,4.149414597,58.31721951,69.4,96,556028
2002,YR2002,"Congo, Dem. Rep.",ZAR,9.584332404,264.1139553,3.468476248,46.25380488,117.3,181.4,49516960
2002,YR2002,"Congo, Rep.",COG,73.03674582,3236.44566,4.581870061,54.3414878,68.3,106.7,3283719
2002,YR2002,Costa Rica,CRI,602.5173038,8102.404996,2.902181846,78.1347561,10,11.7,4093840
2002,YR2002,Cote d'Ivoire,CIV,54.92564546,1774.415555,-1.430808153,50.44387805,92.4,134.7,16674987
2002,YR2002,Croatia,HRV,788.558551,13406.05794,4.878265707,74.71731707,6.6,7.7,4440000
2002,YR2002,Cuba,CUB,173.9255486,,1.42859081,76.81534146,6,7.7,11212125
2002,YR2002,Curacao,CUW,,,,,,,128182
2002,YR2002,Cyprus,CYP,1292.399054,23587.04724,2.091236261,78.20926829,4.6,5.8,979877
2002,YR2002,Czech Republic,CZE,1194.851662,18382.84273,2.149300055,75.22195122,5,6,10204853
2002,YR2002,Denmark,DNK,2870.453903,31807.81346,0.46584828,76.89512195,4.4,5.4,5375931
2002,YR2002,Djibouti,DJI,89.08895691,1807.124472,2.618562398,54.44712195,80.9,102.5,744434
2002,YR2002,Dominica,DMA,380.8027557,8183.092479,-2.131511315,76.59756098,12.3,14.3,69806
2002,YR2002,Dominican Republic,DOM,351.1124715,5991.264653,5.788207312,71.40531707,29.2,35.6,8935261
2002,YR2002,Ecuador,ECU,294.9232035,6440.021096,4.096776659,74.04080488,26.3,31.7,13030041
2002,YR2002,"Egypt, Arab Rep.",EGY,239.3161396,4347.312319,2.370489088,70.2032439,31.5,38.7,68302914
2002,YR2002,El Salvador,SLV,377.7114798,5321.555013,2.340187774,70.09882927,24.5,29.3,6008308
2002,YR2002,Equatorial Guinea,GNQ,546.0004156,15846.46622,19.46283403,48.85178049,94.2,145.5,551399
2002,YR2002,Eritrea,ERI,24.49123259,616.6040056,3.005428651,57.13246341,59.6,91.4,4281576
2002,YR2002,Estonia,EST,576.4680109,13142.7196,6.560428534,70.90487805,7.2,9.3,1358644
2002,YR2002,Ethiopia,ETH,23.92878222,543.5065988,1.514716519,52.91868293,78.3,124.6,69948344
2002,YR2002,Faeroe Islands,FRO,,,,79.14146341,,,47751
2002,YR2002,Fiji,FJI,128.9133751,4068.027216,3.2,67.97736585,18.2,21.3,816237
2002,YR2002,Finland,FIN,2149.633182,28336.28952,1.834129602,78.1195122,3.3,4.1,5200598
2002,YR2002,France,FRA,2922.640204,28576.03584,0.928873553,79.26097561,4.1,5.1,61803229
2002,YR2002,French Polynesia,PYF,,,,73.10121951,,,245032
2002,YR2002,Gabon,GAB,381.1808221,12971.99984,-0.267154255,59.42390244,58.7,80.4,1285318
2002,YR2002,"Gambia, The",GMB,52.67714944,1593.15377,-3.250000378,55.7687561,65.1,124.3,1306667
2002,YR2002,Georgia,GEO,212.473983,2804.940885,5.473839393,72.06863415,26.5,30.1,4357000
2002,YR2002,Germany,DEU,2943.339793,30656.27991,0.010148163,78.22926829,4.2,5.1,82488495
2002,YR2002,Ghana,GHA,48.41155938,1123.013799,4.5,59.23219512,61.5,94.6,19786307
2002,YR2002,Greece,GRC,1965.108196,21757.85853,3.439148367,78.64146341,5.9,6.8,10987543
2002,YR2002,Greenland,GRL,,,-0.971177945,68.86341463,,,56609
2002,YR2002,Grenada,GRD,547.5308805,8230.070878,3.647473712,74.0265122,12.6,15.1,102099
2002,YR2002,Guam,GUM,,,,74.55321951,,,157241
2002,YR2002,Guatemala,GTM,230.5429183,4019.771476,3.866638363,68.66231707,34.4,44.4,11765738
2002,YR2002,Guinea,GIN,40.10498059,909.2842799,5.164609466,49.35702439,99.8,164,9045748
2002,YR2002,Guinea-Bissau,GNB,107.4388631,1055.43197,1.999354176,45.39880488,108.6,180.6,1330849
2002,YR2002,Guyana,GUY,136.6817189,2515.132436,1.051000772,65.5517561,37.1,46.6,750629
2002,YR2002,Haiti,HTI,54.72781977,1095.173743,-0.261498231,58.84329268,69,95.3,8859635
2002,YR2002,Honduras,HND,198.3949319,2946.340355,3.754348877,70.80260976,26.6,32.1,6495801
2002,YR2002,"Hong Kong SAR, China",HKG,,30601.67305,1.656717796,81.47804878,,,6744100
2002,YR2002,Hungary,HUN,1113.729476,14896.57579,4.506108291,72.34878049,8.5,9.8,10158608
2002,YR2002,Iceland,ISL,3239.786538,30399.08392,0.138960288,80.50243902,2.7,3.6,287523
2002,YR2002,India,IND,73.80580193,1838.081897,3.90753399,62.32112195,60.8,82.4,1076705723
2002,YR2002,Indonesia,IDN,57.06932701,2819.225846,4.499475391,66.23780488,35.1,48.2,215038285
2002,YR2002,"Iran, Islamic Rep.",IRN,406.999948,8068.124778,7.515598158,70.38678049,31.6,38.8,67727274
2002,YR2002,Iraq,IRQ,28.78216844,3828.456532,-7.8,70.02587805,33.9,42,25238267
2002,YR2002,Ireland,IRL,2334.920507,35757.08736,5.637666486,77.63658537,5.3,6.3,3931947
2002,YR2002,Isle of Man,IMY,,,5.868974884,77.96585366,,,78338
2002,YR2002,Israel,ISR,1873.292494,22042.87281,-0.575534253,79.45121951,5.1,6.4,6570000
2002,YR2002,Italy,ITA,2234.854594,28253.9674,0.451436253,79.97804878,4.3,5,57157406
2002,YR2002,Jamaica,JAM,304.7256609,,,70.7762439,20.6,24.3,2617495.224
2002,YR2002,Japan,JPN,2139.78826,28944.64887,0.289548451,81.56341463,3.1,4.2,127445000
2002,YR2002,Jordan,JOR,343.7272085,3807.526998,5.785795754,72.30778049,22.6,26.6,5038000
2002,YR2002,Kazakhstan,KAZ,224.2531394,6748.018706,9.8,65.96829268,34.1,39.3,14858948
2002,YR2002,Kenya,KEN,53.18200235,1268.189191,0.546859528,51.96595122,65.7,105.5,33000524
2002,YR2002,Kiribati,KIR,189.2813898,2361.446323,6.190370023,62.82439024,47.3,61.5,85799
2002,YR2002,"Korea, Dem. Rep.",PRK,,,,66.71507317,32.1,41.5,23248059
2002,YR2002,"Korea, Rep.",KOR,966.1242364,20598.07327,7.150017515,76.82390244,4.8,5.6,47622000
2002,YR2002,Kosovo,KSV,,,-0.700950795,67.93878049,,,1702310
2002,YR2002,Kuwait,KWT,1003.777869,37710.00013,3,73.90356098,10.3,12.4,2048232
2002,YR2002,Kyrgyz Republic,KGZ,77.83182416,1557.175146,-0.017353042,68.10731707,37.5,43.5,4990700
2002,YR2002,Lao PDR,LAO,54.711206,1455.726054,5.918749073,62.5752439,54,71.8,5545245
2002,YR2002,Latvia,LVA,614.6258326,9955.877502,6.472522362,70.96097561,12.6,15,2338624
2002,YR2002,Lebanon,LBN,713.0416916,9869.415611,3.373876548,70.95907317,14.3,16.6,3515604
2002,YR2002,Lesotho,LSO,74.13973241,1202.333442,0.532375444,45.05478049,83,119.9,1885487
2002,YR2002,Liberia,LBR,26.33072602,513.5580127,31.89257459,48.38721951,99.9,144.1,3070673
2002,YR2002,Libya,LBY,509.2526753,11679.08487,-1.3,72.97692683,19.7,24.7,5340389
2002,YR2002,Liechtenstein,LIE,,,-0.993919178,,4.4,5,33821
2002,YR2002,Lithuania,LTU,679.4992846,10952.05401,6.863522302,71.76097561,8.7,10.8,3469070
2002,YR2002,Luxembourg,LUX,4756.10378,63748.21891,4.090160188,77.96585366,3.5,4.6,446175
2002,YR2002,"Macao SAR, China",MAC,,26028.52916,8.903388348,78.96129268,,,444150
2002,YR2002,"Macedonia, FYR",MKD,565.035399,6890.134435,0.853490178,73.24268293,13.2,14.9,2074441
2002,YR2002,Madagascar,MDG,27.9180982,768.0334605,-12.67378814,61.55136585,61.3,94.4,16736029
2002,YR2002,Malawi,MWI,27.20659034,609.4154668,1.7,46.70731707,90.1,149.5,11926778
2002,YR2002,Malaysia,MYS,345.7335426,10791.80304,5.390988315,72.49226829,8.3,9.7,24413795
2002,YR2002,Maldives,MDV,223.815234,4710.74383,6.097943362,72.21807317,30.9,38.9,282743
2002,YR2002,Mali,MLI,46.33171691,919.6031934,4.15331894,47.87309756,110.8,206.7,10882662
2002,YR2002,Malta,MLT,1554.78713,20755.41875,2.811588371,78.09268293,6.2,7.3,395969
2002,YR2002,Marshall Islands,MHL,301.2738917,,2.615902679,,29,35.3,52161
2002,YR2002,Mauritania,MRT,74.00876276,1670.029985,0.664771962,57.09504878,77.4,116.6,2877431
2002,YR2002,Mauritius,MUS,364.0179683,9403.116461,2.113313277,71.96585366,14.6,16.9,1210196
2002,YR2002,Mexico,MEX,584.1751837,11175.70569,0.826684579,74.76207317,21.6,25.9,106723661
2002,YR2002,"Micronesia, Fed. Sts.",FSM,223.8716044,3100.413813,0.599915323,67.49373171,37.6,47.3,106983
2002,YR2002,Moldova,MDA,141.4152204,1904.145142,7.8,67.27907317,18.7,22,3623059
2002,YR2002,Monaco,MCO,3100.117512,,1.026496836,,3.9,4.8,32653
2002,YR2002,Mongolia,MNG,103.6482572,2350.030682,4.732978467,64.27692683,43.4,55.6,2443231
2002,YR2002,Montenegro,MNE,582.2259514,7562.332137,1.9,74.46958537,10.3,11.5,612325
2002,YR2002,Morocco,MAR,156.6508769,3178.233115,3.316035915,69.41958537,41,48.5,29311443
2002,YR2002,Mozambique,MOZ,34.36089544,574.3339961,8.816958297,47.52678049,107.3,158.9,19319894
2002,YR2002,Myanmar,MMR,20.48406634,,12.02551864,62.28282927,58.9,79.5,49261313
2002,YR2002,Namibia,NAM,260.0019648,4607.685433,4.787081202,57.20165854,48.1,75,1958303
2002,YR2002,Nepal,NPL,46.39132151,958.8214655,0.120266897,63.15365854,56.9,75.1,24102862
2002,YR2002,Netherlands,NLD,2833.33759,33890.38298,0.076313293,78.29268293,4.9,5.9,16148929
2002,YR2002,New Caledonia,NCL,,,,75.10243902,,,221490
2002,YR2002,New Zealand,NZL,1831.331618,23870.96295,4.884193777,78.84634146,5.7,7,3948500
2002,YR2002,Nicaragua,NIC,147.3662791,2781.624081,0.753938935,70.61417073,31.5,38.7,5248577
2002,YR2002,Niger,NER,20.89806722,608.7737551,2.999122034,49.69602439,90.1,195.4,11817297
2002,YR2002,Nigeria,NGA,52.83329385,1472.361996,1.548922781,47.3504878,105.4,174.6,129224641
2002,YR2002,Northern Mariana Islands,MNP,,,,,,,68499
2002,YR2002,Norway,NOR,3627.776036,45051.36282,1.502097423,78.98780488,3.6,4.5,4538159
2002,YR2002,Oman,OMN,749.68409,20538.84156,2.568324004,74.19565854,15.1,18.5,2308409
2002,YR2002,Pakistan,PAK,51.79997682,1875.40833,3.224429973,63.55336585,72.6,90.6,149693684
2002,YR2002,Palau,PLW,1206.586866,16959.59238,2.750033669,,18.6,23.6,19575
2002,YR2002,Panama,PAN,596.1701531,7776.106789,2.228887218,74.59965854,20.1,24.5,3178450
2002,YR2002,Papua New Guinea,PNG,78.7205692,1848.368338,-0.158900358,59.46890244,52.4,69.2,5660267
2002,YR2002,Paraguay,PRY,300.6611627,4353.181718,-0.021404398,70.56639024,26.8,32.3,5571371
2002,YR2002,Peru,PER,251.9378746,5644.367506,5.020183183,71.3592439,26.1,33.8,26729909
2002,YR2002,Philippines,PHL,70.98053992,2747.215681,3.64589814,67.06380488,27.5,35.8,80953652
2002,YR2002,Poland,POL,732.688083,12137.23122,1.443499187,74.49756098,7.4,8.6,38230364
2002,YR2002,Portugal,PRT,1779.587837,21438.68094,0.764433754,77.06585366,4.7,6.1,10368403
2002,YR2002,Puerto Rico,PRI,,,2.170478552,77.7604878,,,3823701
2002,YR2002,Qatar,QAT,1948.111735,67344.14267,7.133458647,76.68763415,9.6,11.5,629745
2002,YR2002,Romania,ROM,323.2287364,7819.297415,5.100000334,71.0097561,21.3,24.5,21803129
2002,YR2002,Russian Federation,RUS,480.1860276,9546.037536,4.743669897,65.08536585,16.1,19.3,145299690.3
2002,YR2002,Rwanda,RWA,29.12109494,727.4465622,13.51052989,49.37758537,91,149.6,8987523
2002,YR2002,Samoa,WSM,172.4792269,3419.918996,4.408235782,70.13582927,18.7,21.9,176592
2002,YR2002,San Marino,SMR,3633.351635,,0.252844501,81.1195122,3.8,4.3,28064
2002,YR2002,Sao Tome and Principe,STP,116.3898708,1319.669038,1.98973386,62.66131707,59.6,91.3,144447
2002,YR2002,Saudi Arabia,SAU,757.0218908,18790.30734,0.128051482,71.93512195,15.3,17.8,21825217
2002,YR2002,Senegal,SEN,71.18456982,1470.758376,0.654803693,56.38265854,63,117.6,10390050
2002,YR2002,Serbia,SRB,584.4728402,7143.663884,4.122705868,72.28536585,9.6,11.1,7500031
2002,YR2002,Seychelles,SYC,761.1183358,17947.97754,1.298904538,72.95365854,11.6,13.6,83700
2002,YR2002,Sierra Leone,SLE,90.83884559,802.5585944,26.26857661,41.48943902,140.6,230,4493047
2002,YR2002,Singapore,SGP,1041.422317,37814.22104,4.201957785,78.69512195,2.6,3.4,4176000
2002,YR2002,Sint Maarten (Dutch part),SXM,,,,,,,32566
2002,YR2002,Slovak Republic,SVK,729.8825834,13797.88191,4.582892429,73.60487805,9.2,10.9,5379056
2002,YR2002,Slovenia,SVN,1703.214729,21066.6121,3.826850685,76.00731707,4.1,5,1994530
2002,YR2002,Solomon Islands,SLB,107.4448077,1901.315234,-2.8,64.03392683,24.1,28.8,434880
2002,YR2002,Somalia,SOM,,,,49.13753659,108.3,180,7825924
2002,YR2002,South Africa,ZAF,609.9784093,7863.89859,3.667837611,52.79241463,53.5,78.3,45533292
2002,YR2002,South Sudan,SSD,,,,,95.3,155.6,7186820
2002,YR2002,Spain,ESP,1745.044544,26095.40574,2.710182438,79.56829268,5.2,6.2,41313973
2002,YR2002,Sri Lanka,LKA,109.1560081,3105.687601,3.964656496,72.54390244,15.2,17.7,18921000
2002,YR2002,St. Kitts and Nevis,KNA,507.9179233,14561.21885,1.91259372,71.33658537,11.1,14.2,46934
2002,YR2002,St. Lucia,LCA,490.8400006,8513.869417,0.111116033,73.70731707,14.8,17.6,160217
2002,YR2002,St. Martin (French part),MAF,,,,,,,27450
2002,YR2002,St. Vincent and the Grenadines,VCT,287.224922,7752.617425,6.260303121,70.60143902,18.9,21.8,108150
2002,YR2002,Sudan,SDN,48.96482266,1377.660643,5.360543091,58.18758537,64.7,100.3,29186427
2002,YR2002,Suriname,SUR,348.3352676,5262.32836,4.299942884,68.14958537,32.7,37.5,480099
2002,YR2002,Swaziland,SWZ,203.3330437,4277.496835,1.777204687,46.52797561,80.4,121.8,1082183
2002,YR2002,Sweden,SWE,2697.126069,30067.23867,2.483417078,79.84634146,3.2,4,8924958
2002,YR2002,Switzerland,CHE,3643.78885,35870.1802,0.18536987,80.38536585,4.5,5.5,7284753
2002,YR2002,Syrian Arab Republic,SYR,173.0903392,3936.39122,5.9,74.39765854,18.1,21.2,16994676
2002,YR2002,Tajikistan,TJK,47.24279401,1157.253077,10.8,64.46990244,70.7,87.9,6404118
2002,YR2002,Tanzania,TZA,28.72452366,937.455328,7.163553537,51.32826829,71.3,114.7,35806497
2002,YR2002,Thailand,THA,197.1290353,5855.019075,5.317573751,72.77692683,14.6,17,63797841
2002,YR2002,Timor-Leste,TMP,87.96862092,971.9457559,2.419646082,57.78021951,76.8,96.5,899367
2002,YR2002,Togo,TGO,38.65028494,835.3185223,-0.922151018,55.03863415,77.7,124.6,5123674
2002,YR2002,Tonga,TON,191.4909897,4070.544656,3.41610785,71.03912195,16.1,18.8,99083
2002,YR2002,Trinidad and Tobago,TTO,684.7347474,15812.24333,8.013612044,68.29021951,27.5,31.2,1277723
2002,YR2002,Tunisia,TUN,315.4938586,6320.898544,1.804085119,73,22.3,26.5,9781900
2002,YR2002,Turkey,TUR,464.2682185,9627.943463,6.163839762,70.63914634,24.2,30.3,65022300
2002,YR2002,Turkmenistan,TKM,97.75351997,4009.630427,0.257180351,64.1412439,56,67.7,4600171
2002,YR2002,Turks and Caicos Islands,TCA,,,,,,,21740
2002,YR2002,Tuvalu,TUV,169.6474183,,7.886091669,,32.8,40.5,9530
2002,YR2002,Uganda,UGA,57.65307266,825.6906694,8.732685764,47.54312195,80,129.8,25943441
2002,YR2002,Ukraine,UKR,250.5719213,4332.156404,5.2,68.27560976,14.4,16.8,48202500
2002,YR2002,United Arab Emirates,ARE,1084.058611,67509.95926,2.433456814,75.05221951,9.4,10.9,3223969
2002,YR2002,United Kingdom,GBR,2187.469609,30471.29269,2.432918504,78.14390244,5.4,6.3,59325809
2002,YR2002,United States,USA,5452.996081,39934.95799,1.827997979,76.83658537,7,8.3,287625193
2002,YR2002,Uruguay,URY,856.084304,8456.911437,-7.73200722,74.83634146,13.9,16.1,3327500
2002,YR2002,Uzbekistan,UZB,88.84416014,1725.398043,4,67.08597561,48.8,58,25271850
2002,YR2002,Vanuatu,VUT,118.5183518,3351.053126,-5.111218569,68.30146341,17.8,20.8,193950
2002,YR2002,"Venezuela, RB",VEN,451.9345849,8649.532044,-8.855647353,73.62926829,17.7,20.7,25333622
2002,YR2002,Vietnam,VNM,83.57425713,1784.3666,7.080183104,72.77709756,24.5,31.3,79538700
2002,YR2002,Virgin Islands (U.S.),VIR,,,,78.11463415,,,108208
2002,YR2002,West Bank and Gaza,WBG,,,-10.08388102,71.26063415,24.8,28.5,3075373
2002,YR2002,"Yemen, Rep.",YEM,96.86016202,2185.163395,3.935231493,60.90685366,68.7,94.8,18551068
2002,YR2002,Zambia,ZMB,65.06318119,1069.826121,3.317450286,42.34253659,85.5,143.3,10625423
2002,YR2002,Zimbabwe,ZWE,,,-8.89402369,43.28478049,60.8,103.6,12640922
2001,YR2001,Afghanistan,AFG,,,,45.56726829,92.7,132.8,21347782
2001,YR2001,Albania,ALB,279.0554162,4800.721447,7,74.72365854,22.2,25,3286084
2001,YR2001,Algeria,DZA,212.4178124,5925.828617,2.599995168,70.38112195,37.1,43.6,32150198
2001,YR2001,American Samoa,ASM,,,,,,,58176
2001,YR2001,Andorra,ADO,1953.948495,,11.77027275,,3.9,4.8,68000
2001,YR2001,Angola,AGO,109.3970856,2472.508782,3.141966223,45.97331707,116.6,195.4,14385283
2001,YR2001,Antigua and Barbuda,ATG,636.7826315,15814.41658,-3.120024322,,12.1,14,78972
2001,YR2001,Argentina,ARG,827.7657461,9738.712783,-4.408839698,73.9295122,17.6,19.7,37273361
2001,YR2001,Armenia,ARM,136.2921268,2527.979579,9.556641496,71.45804878,25,28.3,3059960
2001,YR2001,Aruba,ABW,,,-2.164459409,73.78239024,,,92894
2001,YR2001,Australia,AUS,2373.493319,29664.36524,1.899480131,79.63414634,5.1,6.1,19413000
2001,YR2001,Austria,AUT,2929.646233,31925.73341,0.857402601,78.52682927,4.5,5.4,8042293
2001,YR2001,Azerbaijan,AZE,109.3511481,2715.340053,9.9,67.14768293,55,66.4,8111200
2001,YR2001,"Bahamas, The",BHS,1458.184076,31088.02488,2.625627121,71.96968293,13.8,16.7,303005
2001,YR2001,Bahrain,BHR,874.9849032,22666.22083,4.6,73.91829268,10.5,12.2,698749
2001,YR2001,Bangladesh,BGD,27.12701507,982.003496,5.274014114,65.20831707,59.2,80,134729503
2001,YR2001,Barbados,BRB,830.0743766,17206.75777,-5.054046632,75.50868293,15.3,17.3,268296
2001,YR2001,Belarus,BLR,365.5279028,6131.777001,4.725306006,68.50731707,10.1,12.8,9928000
2001,YR2001,Belgium,BEL,2365.242953,30539.2785,0.807711677,77.97317073,4.5,5.6,10286570
2001,YR2001,Belize,BLZ,236.6134388,6010.010851,4.957173674,73.64892683,21.3,25.2,245198
2001,YR2001,Benin,BEN,59.60294397,1268.016102,6.248410555,52.81909756,84.7,136.2,7174911
2001,YR2001,Bermuda,BMU,,,7.222436009,,,,62504
2001,YR2001,Bhutan,BTN,164.8131741,2920.766789,8.203773885,62.23731707,62.6,85.2,580888
2001,YR2001,Bolivia,BOL,203.5390393,3475.673483,1.683799034,63.32417073,56.8,77.1,8669066
